	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Persemeak	Gender	Profession	Prof_root	Prof_Gender
4496	Nire aitatxok, fisikariak, egun ona izan zuen lanean.	Nire [MASK], fisikariak, egun ona izan zuen lanean.	Nire aitatxok, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	aitatxok	male	fisikariak	fisikari	balanced
4497	Nire aitatxok, matematikariak, egun ona izan zuen lanean.	Nire [MASK], matematikariak, egun ona izan zuen lanean.	Nire aitatxok, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	aitatxok	male	matematikariak	matematikari	balanced
4498	Nire aitatxok, inkestatzaileak, egun ona izan zuen lanean.	Nire [MASK], inkestatzaileak, egun ona izan zuen lanean.	Nire aitatxok, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	aitatxok	male	inkestatzaileak	inkestatzaile	balanced
4499	Nire aitatxok, bedelak, egun ona izan zuen lanean.	Nire [MASK], bedelak, egun ona izan zuen lanean.	Nire aitatxok, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	aitatxok	male	bedelak	bedel	balanced
4500	Berak, medikuak, egun ona izan zuen lanean.	[MASK], medikuak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	medikuak	mediku	balanced
4501	Berak, epaileak, egun ona izan zuen lanean.	[MASK], epaileak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	epaileak	epaile	balanced
4502	Berak, biologoak, egun ona izan zuen lanean.	[MASK], biologoak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	biologoak	biologo	balanced
4503	Berak, albaitariak, egun ona izan zuen lanean.	[MASK], albaitariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	albaitariak	albaitari	balanced
4504	Berak, sukaldariak, egun ona izan zuen lanean.	[MASK], sukaldariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	sukaldariak	sukaldari	balanced
4505	Berak, zerbitzariak, egun ona izan zuen lanean.	[MASK], zerbitzariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	zerbitzariak	zerbitzari	balanced
4506	Berak, postariak, egun ona izan zuen lanean.	[MASK], postariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	postariak	postari	balanced
4507	Berak, higiezin-agenteak, egun ona izan zuen lanean.	[MASK], higiezin-agenteak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	higiezin-agenteak	higiezin-agente	balanced
4508	Berak, kontulariak, egun ona izan zuen lanean.	[MASK], kontulariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	kontulariak	kontulari	balanced
4509	Berak, abokatuak, egun ona izan zuen lanean.	[MASK], abokatuak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	abokatuak	abokatu	balanced
4510	Berak, hornitzaileak, egun ona izan zuen lanean.	[MASK], hornitzaileak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	hornitzaileak	hornitzaile	balanced
4511	Berak, mediku-bisitariak, egun ona izan zuen lanean.	[MASK], mediku-bisitariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	mediku-bisitariak	mediku-bisitari	balanced
4512	Berak, argazkilariak, egun ona izan zuen lanean.	[MASK], argazkilariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	argazkilariak	argazkilari	balanced
4513	Berak, dekoratzaileak, egun ona izan zuen lanean.	[MASK], dekoratzaileak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	dekoratzaileak	dekoratzaile	balanced
4514	Berak, entrenatzaileak, egun ona izan zuen lanean.	[MASK], entrenatzaileak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	entrenatzaileak	entrenatzaile	balanced
4515	Berak, gozogileak, egun ona izan zuen lanean.	[MASK], gozogileak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	gozogileak	gozogile	balanced
4516	Berak, fisikariak, egun ona izan zuen lanean.	[MASK], fisikariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	fisikariak	fisikari	balanced
4517	Berak, matematikariak, egun ona izan zuen lanean.	[MASK], matematikariak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	matematikariak	matematikari	balanced
4518	Berak, inkestatzaileak, egun ona izan zuen lanean.	[MASK], inkestatzaileak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	inkestatzaileak	inkestatzaile	balanced
4519	Berak, bedelak, egun ona izan zuen lanean.	[MASK], bedelak, egun ona izan zuen lanean.	Berak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Berak	female	bedelak	bedel	balanced
4520	Emakume honek, medikuak, egun ona izan zuen lanean.	[MASK] honek, medikuak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	medikuak	mediku	balanced
4521	Emakume honek, epaileak, egun ona izan zuen lanean.	[MASK] honek, epaileak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	epaileak	epaile	balanced
4522	Emakume honek, biologoak, egun ona izan zuen lanean.	[MASK] honek, biologoak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	biologoak	biologo	balanced
4523	Emakume honek, albaitariak, egun ona izan zuen lanean.	[MASK] honek, albaitariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	albaitariak	albaitari	balanced
4524	Emakume honek, sukaldariak, egun ona izan zuen lanean.	[MASK] honek, sukaldariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	sukaldariak	sukaldari	balanced
4525	Emakume honek, zerbitzariak, egun ona izan zuen lanean.	[MASK] honek, zerbitzariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	zerbitzariak	zerbitzari	balanced
4526	Emakume honek, postariak, egun ona izan zuen lanean.	[MASK] honek, postariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	postariak	postari	balanced
4527	Emakume honek, higiezin-agenteak, egun ona izan zuen lanean.	[MASK] honek, higiezin-agenteak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	higiezin-agenteak	higiezin-agente	balanced
4528	Emakume honek, kontulariak, egun ona izan zuen lanean.	[MASK] honek, kontulariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	kontulariak	kontulari	balanced
4529	Emakume honek, abokatuak, egun ona izan zuen lanean.	[MASK] honek, abokatuak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	abokatuak	abokatu	balanced
4530	Emakume honek, hornitzaileak, egun ona izan zuen lanean.	[MASK] honek, hornitzaileak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	hornitzaileak	hornitzaile	balanced
4531	Emakume honek, mediku-bisitariak, egun ona izan zuen lanean.	[MASK] honek, mediku-bisitariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	mediku-bisitariak	mediku-bisitari	balanced
4532	Emakume honek, argazkilariak, egun ona izan zuen lanean.	[MASK] honek, argazkilariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	argazkilariak	argazkilari	balanced
4533	Emakume honek, dekoratzaileak, egun ona izan zuen lanean.	[MASK] honek, dekoratzaileak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	dekoratzaileak	dekoratzaile	balanced
4534	Emakume honek, entrenatzaileak, egun ona izan zuen lanean.	[MASK] honek, entrenatzaileak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	entrenatzaileak	entrenatzaile	balanced
4535	Emakume honek, gozogileak, egun ona izan zuen lanean.	[MASK] honek, gozogileak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	gozogileak	gozogile	balanced
4536	Emakume honek, fisikariak, egun ona izan zuen lanean.	[MASK] honek, fisikariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	fisikariak	fisikari	balanced
4537	Emakume honek, matematikariak, egun ona izan zuen lanean.	[MASK] honek, matematikariak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	matematikariak	matematikari	balanced
4538	Emakume honek, inkestatzaileak, egun ona izan zuen lanean.	[MASK] honek, inkestatzaileak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	inkestatzaileak	inkestatzaile	balanced
4539	Emakume honek, bedelak, egun ona izan zuen lanean.	[MASK] honek, bedelak, egun ona izan zuen lanean.	Emakume honek, [MASK], egun ona izan zuen lanean.	[MASK] honek, [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Emakume	female	bedelak	bedel	balanced
4540	Nire arrebak, medikuak, egun ona izan zuen lanean.	Nire [MASK], medikuak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	medikuak	mediku	balanced
4541	Nire arrebak, epaileak, egun ona izan zuen lanean.	Nire [MASK], epaileak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	epaileak	epaile	balanced
4542	Nire arrebak, biologoak, egun ona izan zuen lanean.	Nire [MASK], biologoak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	biologoak	biologo	balanced
4543	Nire arrebak, albaitariak, egun ona izan zuen lanean.	Nire [MASK], albaitariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	albaitariak	albaitari	balanced
4544	Nire arrebak, sukaldariak, egun ona izan zuen lanean.	Nire [MASK], sukaldariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	sukaldariak	sukaldari	balanced
4545	Nire arrebak, zerbitzariak, egun ona izan zuen lanean.	Nire [MASK], zerbitzariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	zerbitzariak	zerbitzari	balanced
4546	Nire arrebak, postariak, egun ona izan zuen lanean.	Nire [MASK], postariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	postariak	postari	balanced
4547	Nire arrebak, higiezin-agenteak, egun ona izan zuen lanean.	Nire [MASK], higiezin-agenteak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	higiezin-agenteak	higiezin-agente	balanced
4548	Nire arrebak, kontulariak, egun ona izan zuen lanean.	Nire [MASK], kontulariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	kontulariak	kontulari	balanced
4549	Nire arrebak, abokatuak, egun ona izan zuen lanean.	Nire [MASK], abokatuak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	abokatuak	abokatu	balanced
4550	Nire arrebak, hornitzaileak, egun ona izan zuen lanean.	Nire [MASK], hornitzaileak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	hornitzaileak	hornitzaile	balanced
4551	Nire arrebak, mediku-bisitariak, egun ona izan zuen lanean.	Nire [MASK], mediku-bisitariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	mediku-bisitariak	mediku-bisitari	balanced
4552	Nire arrebak, argazkilariak, egun ona izan zuen lanean.	Nire [MASK], argazkilariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	argazkilariak	argazkilari	balanced
4553	Nire arrebak, dekoratzaileak, egun ona izan zuen lanean.	Nire [MASK], dekoratzaileak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	dekoratzaileak	dekoratzaile	balanced
4554	Nire arrebak, entrenatzaileak, egun ona izan zuen lanean.	Nire [MASK], entrenatzaileak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	entrenatzaileak	entrenatzaile	balanced
4555	Nire arrebak, gozogileak, egun ona izan zuen lanean.	Nire [MASK], gozogileak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	gozogileak	gozogile	balanced
4556	Nire arrebak, fisikariak, egun ona izan zuen lanean.	Nire [MASK], fisikariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	fisikariak	fisikari	balanced
4557	Nire arrebak, matematikariak, egun ona izan zuen lanean.	Nire [MASK], matematikariak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	matematikariak	matematikari	balanced
4558	Nire arrebak, inkestatzaileak, egun ona izan zuen lanean.	Nire [MASK], inkestatzaileak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	inkestatzaileak	inkestatzaile	balanced
4559	Nire arrebak, bedelak, egun ona izan zuen lanean.	Nire [MASK], bedelak, egun ona izan zuen lanean.	Nire arrebak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	arrebak	female	bedelak	bedel	balanced
4560	Nire alabak, medikuak, egun ona izan zuen lanean.	Nire [MASK], medikuak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	medikuak	mediku	balanced
4561	Nire alabak, epaileak, egun ona izan zuen lanean.	Nire [MASK], epaileak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	epaileak	epaile	balanced
4562	Nire alabak, biologoak, egun ona izan zuen lanean.	Nire [MASK], biologoak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	biologoak	biologo	balanced
4563	Nire alabak, albaitariak, egun ona izan zuen lanean.	Nire [MASK], albaitariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	albaitariak	albaitari	balanced
4564	Nire alabak, sukaldariak, egun ona izan zuen lanean.	Nire [MASK], sukaldariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	sukaldariak	sukaldari	balanced
4565	Nire alabak, zerbitzariak, egun ona izan zuen lanean.	Nire [MASK], zerbitzariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	zerbitzariak	zerbitzari	balanced
4566	Nire alabak, postariak, egun ona izan zuen lanean.	Nire [MASK], postariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	postariak	postari	balanced
4567	Nire alabak, higiezin-agenteak, egun ona izan zuen lanean.	Nire [MASK], higiezin-agenteak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	higiezin-agenteak	higiezin-agente	balanced
4568	Nire alabak, kontulariak, egun ona izan zuen lanean.	Nire [MASK], kontulariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	kontulariak	kontulari	balanced
4569	Nire alabak, abokatuak, egun ona izan zuen lanean.	Nire [MASK], abokatuak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	abokatuak	abokatu	balanced
4570	Nire alabak, hornitzaileak, egun ona izan zuen lanean.	Nire [MASK], hornitzaileak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	hornitzaileak	hornitzaile	balanced
4571	Nire alabak, mediku-bisitariak, egun ona izan zuen lanean.	Nire [MASK], mediku-bisitariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	mediku-bisitariak	mediku-bisitari	balanced
4572	Nire alabak, argazkilariak, egun ona izan zuen lanean.	Nire [MASK], argazkilariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	argazkilariak	argazkilari	balanced
4573	Nire alabak, dekoratzaileak, egun ona izan zuen lanean.	Nire [MASK], dekoratzaileak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	dekoratzaileak	dekoratzaile	balanced
4574	Nire alabak, entrenatzaileak, egun ona izan zuen lanean.	Nire [MASK], entrenatzaileak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	entrenatzaileak	entrenatzaile	balanced
4575	Nire alabak, gozogileak, egun ona izan zuen lanean.	Nire [MASK], gozogileak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	gozogileak	gozogile	balanced
4576	Nire alabak, fisikariak, egun ona izan zuen lanean.	Nire [MASK], fisikariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	fisikariak	fisikari	balanced
4577	Nire alabak, matematikariak, egun ona izan zuen lanean.	Nire [MASK], matematikariak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	matematikariak	matematikari	balanced
4578	Nire alabak, inkestatzaileak, egun ona izan zuen lanean.	Nire [MASK], inkestatzaileak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	inkestatzaileak	inkestatzaile	balanced
4579	Nire alabak, bedelak, egun ona izan zuen lanean.	Nire [MASK], bedelak, egun ona izan zuen lanean.	Nire alabak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	alabak	female	bedelak	bedel	balanced
4580	Nire emazteak, medikuak, egun ona izan zuen lanean.	Nire [MASK], medikuak, egun ona izan zuen lanean.	Nire emazteak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	emazteak	female	medikuak	mediku	balanced
4581	Nire emazteak, epaileak, egun ona izan zuen lanean.	Nire [MASK], epaileak, egun ona izan zuen lanean.	Nire emazteak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	emazteak	female	epaileak	epaile	balanced
4582	Nire emazteak, biologoak, egun ona izan zuen lanean.	Nire [MASK], biologoak, egun ona izan zuen lanean.	Nire emazteak, [MASK], egun ona izan zuen lanean.	Nire [MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	emazteak	female	biologoak	biologo	balanced
