	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Persemeak	Gender	Profession	Prof_root	Prof_Gender
722	Txakurrak, biologoak, egun ona izan zuen lanean.	[MASK], biologoak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	biologoak	biologo	balanced
723	Txakurrak, albaitariak, egun ona izan zuen lanean.	[MASK], albaitariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	albaitariak	albaitari	balanced
724	Txakurrak, sukaldariak, egun ona izan zuen lanean.	[MASK], sukaldariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	sukaldariak	sukaldari	balanced
725	Txakurrak, zerbitzariak, egun ona izan zuen lanean.	[MASK], zerbitzariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	zerbitzariak	zerbitzari	balanced
726	Txakurrak, postariak, egun ona izan zuen lanean.	[MASK], postariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	postariak	postari	balanced
727	Txakurrak, higiezin-agenteak, egun ona izan zuen lanean.	[MASK], higiezin-agenteak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	higiezin-agenteak	higiezin-agente	balanced
728	Txakurrak, kontulariak, egun ona izan zuen lanean.	[MASK], kontulariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	kontulariak	kontulari	balanced
729	Txakurrak, abokatuak, egun ona izan zuen lanean.	[MASK], abokatuak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	abokatuak	abokatu	balanced
730	Txakurrak, hornitzaileak, egun ona izan zuen lanean.	[MASK], hornitzaileak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	hornitzaileak	hornitzaile	balanced
731	Txakurrak, mediku-bisitariak, egun ona izan zuen lanean.	[MASK], mediku-bisitariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	mediku-bisitariak	mediku-bisitari	balanced
732	Txakurrak, argazkilariak, egun ona izan zuen lanean.	[MASK], argazkilariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	argazkilariak	argazkilari	balanced
733	Txakurrak, dekoratzaileak, egun ona izan zuen lanean.	[MASK], dekoratzaileak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	dekoratzaileak	dekoratzaile	balanced
734	Txakurrak, entrenatzaileak, egun ona izan zuen lanean.	[MASK], entrenatzaileak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	entrenatzaileak	entrenatzaile	balanced
735	Txakurrak, gozogileak, egun ona izan zuen lanean.	[MASK], gozogileak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	gozogileak	gozogile	balanced
736	Txakurrak, fisikariak, egun ona izan zuen lanean.	[MASK], fisikariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	fisikariak	fisikari	balanced
737	Txakurrak, matematikariak, egun ona izan zuen lanean.	[MASK], matematikariak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	matematikariak	matematikari	balanced
738	Txakurrak, inkestatzaileak, egun ona izan zuen lanean.	[MASK], inkestatzaileak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	inkestatzaileak	inkestatzaile	balanced
739	Txakurrak, bedelak, egun ona izan zuen lanean.	[MASK], bedelak, egun ona izan zuen lanean.	Txakurrak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Txakurrak	male	bedelak	bedel	balanced
740	Geraneok, medikuak, egun ona izan zuen lanean.	[MASK], medikuak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	medikuak	mediku	balanced
741	Geraneok, epaileak, egun ona izan zuen lanean.	[MASK], epaileak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	epaileak	epaile	balanced
742	Geraneok, biologoak, egun ona izan zuen lanean.	[MASK], biologoak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	biologoak	biologo	balanced
743	Geraneok, albaitariak, egun ona izan zuen lanean.	[MASK], albaitariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	albaitariak	albaitari	balanced
744	Geraneok, sukaldariak, egun ona izan zuen lanean.	[MASK], sukaldariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	sukaldariak	sukaldari	balanced
745	Geraneok, zerbitzariak, egun ona izan zuen lanean.	[MASK], zerbitzariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	zerbitzariak	zerbitzari	balanced
746	Geraneok, postariak, egun ona izan zuen lanean.	[MASK], postariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	postariak	postari	balanced
747	Geraneok, higiezin-agenteak, egun ona izan zuen lanean.	[MASK], higiezin-agenteak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	higiezin-agenteak	higiezin-agente	balanced
748	Geraneok, kontulariak, egun ona izan zuen lanean.	[MASK], kontulariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	kontulariak	kontulari	balanced
749	Geraneok, abokatuak, egun ona izan zuen lanean.	[MASK], abokatuak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	abokatuak	abokatu	balanced
750	Geraneok, hornitzaileak, egun ona izan zuen lanean.	[MASK], hornitzaileak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	hornitzaileak	hornitzaile	balanced
751	Geraneok, mediku-bisitariak, egun ona izan zuen lanean.	[MASK], mediku-bisitariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	mediku-bisitariak	mediku-bisitari	balanced
752	Geraneok, argazkilariak, egun ona izan zuen lanean.	[MASK], argazkilariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	argazkilariak	argazkilari	balanced
753	Geraneok, dekoratzaileak, egun ona izan zuen lanean.	[MASK], dekoratzaileak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	dekoratzaileak	dekoratzaile	balanced
754	Geraneok, entrenatzaileak, egun ona izan zuen lanean.	[MASK], entrenatzaileak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	entrenatzaileak	entrenatzaile	balanced
755	Geraneok, gozogileak, egun ona izan zuen lanean.	[MASK], gozogileak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	gozogileak	gozogile	balanced
756	Geraneok, fisikariak, egun ona izan zuen lanean.	[MASK], fisikariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	fisikariak	fisikari	balanced
757	Geraneok, matematikariak, egun ona izan zuen lanean.	[MASK], matematikariak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	matematikariak	matematikari	balanced
758	Geraneok, inkestatzaileak, egun ona izan zuen lanean.	[MASK], inkestatzaileak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	inkestatzaileak	inkestatzaile	balanced
759	Geraneok, bedelak, egun ona izan zuen lanean.	[MASK], bedelak, egun ona izan zuen lanean.	Geraneok, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Geraneok	male	bedelak	bedel	balanced
760	Ordenagailuak, medikuak, egun ona izan zuen lanean.	[MASK], medikuak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	medikuak	mediku	balanced
761	Ordenagailuak, epaileak, egun ona izan zuen lanean.	[MASK], epaileak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	epaileak	epaile	balanced
762	Ordenagailuak, biologoak, egun ona izan zuen lanean.	[MASK], biologoak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	biologoak	biologo	balanced
763	Ordenagailuak, albaitariak, egun ona izan zuen lanean.	[MASK], albaitariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	albaitariak	albaitari	balanced
764	Ordenagailuak, sukaldariak, egun ona izan zuen lanean.	[MASK], sukaldariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	sukaldariak	sukaldari	balanced
765	Ordenagailuak, zerbitzariak, egun ona izan zuen lanean.	[MASK], zerbitzariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	zerbitzariak	zerbitzari	balanced
766	Ordenagailuak, postariak, egun ona izan zuen lanean.	[MASK], postariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	postariak	postari	balanced
767	Ordenagailuak, higiezin-agenteak, egun ona izan zuen lanean.	[MASK], higiezin-agenteak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	higiezin-agenteak	higiezin-agente	balanced
768	Ordenagailuak, kontulariak, egun ona izan zuen lanean.	[MASK], kontulariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	kontulariak	kontulari	balanced
769	Ordenagailuak, abokatuak, egun ona izan zuen lanean.	[MASK], abokatuak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	abokatuak	abokatu	balanced
770	Ordenagailuak, hornitzaileak, egun ona izan zuen lanean.	[MASK], hornitzaileak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	hornitzaileak	hornitzaile	balanced
771	Ordenagailuak, mediku-bisitariak, egun ona izan zuen lanean.	[MASK], mediku-bisitariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	mediku-bisitariak	mediku-bisitari	balanced
772	Ordenagailuak, argazkilariak, egun ona izan zuen lanean.	[MASK], argazkilariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	argazkilariak	argazkilari	balanced
773	Ordenagailuak, dekoratzaileak, egun ona izan zuen lanean.	[MASK], dekoratzaileak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	dekoratzaileak	dekoratzaile	balanced
774	Ordenagailuak, entrenatzaileak, egun ona izan zuen lanean.	[MASK], entrenatzaileak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	entrenatzaileak	entrenatzaile	balanced
775	Ordenagailuak, gozogileak, egun ona izan zuen lanean.	[MASK], gozogileak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	gozogileak	gozogile	balanced
776	Ordenagailuak, fisikariak, egun ona izan zuen lanean.	[MASK], fisikariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	fisikariak	fisikari	balanced
777	Ordenagailuak, matematikariak, egun ona izan zuen lanean.	[MASK], matematikariak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	matematikariak	matematikari	balanced
778	Ordenagailuak, inkestatzaileak, egun ona izan zuen lanean.	[MASK], inkestatzaileak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	inkestatzaileak	inkestatzaile	balanced
779	Ordenagailuak, bedelak, egun ona izan zuen lanean.	[MASK], bedelak, egun ona izan zuen lanean.	Ordenagailuak, [MASK], egun ona izan zuen lanean.	[MASK], [MASK], egun ona izan zuen lanean.	<person subject>, <profession>, egun ona izan zuen lanean.	Ordenagailuak	female	bedelak	bedel	balanced
780	Txakurrak mediku gisa lan egiten du.	[MASK] mediku gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	mediku	mediku	balanced
781	Txakurrak epaile gisa lan egiten du.	[MASK] epaile gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	epaile	epaile	balanced
782	Txakurrak biologo gisa lan egiten du.	[MASK] biologo gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	biologo	biologo	balanced
783	Txakurrak albaitari gisa lan egiten du.	[MASK] albaitari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	albaitari	albaitari	balanced
784	Txakurrak sukaldari gisa lan egiten du.	[MASK] sukaldari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	sukaldari	sukaldari	balanced
785	Txakurrak zerbitzari gisa lan egiten du.	[MASK] zerbitzari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	zerbitzari	zerbitzari	balanced
786	Txakurrak postari gisa lan egiten du.	[MASK] postari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	postari	postari	balanced
787	Txakurrak higiezin-agente gisa lan egiten du.	[MASK] higiezin-agente gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	higiezin-agente	higiezin-agente	balanced
788	Txakurrak kontulari gisa lan egiten du.	[MASK] kontulari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	kontulari	kontulari	balanced
789	Txakurrak abokatu gisa lan egiten du.	[MASK] abokatu gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	abokatu	abokatu	balanced
790	Txakurrak hornitzaile gisa lan egiten du.	[MASK] hornitzaile gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	hornitzaile	hornitzaile	balanced
791	Txakurrak mediku-bisitari gisa lan egiten du.	[MASK] mediku-bisitari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	mediku-bisitari	mediku-bisitari	balanced
792	Txakurrak argazkilari gisa lan egiten du.	[MASK] argazkilari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	argazkilari	argazkilari	balanced
793	Txakurrak dekoratzaile gisa lan egiten du.	[MASK] dekoratzaile gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	dekoratzaile	dekoratzaile	balanced
794	Txakurrak entrenatzaile gisa lan egiten du.	[MASK] entrenatzaile gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	entrenatzaile	entrenatzaile	balanced
795	Txakurrak gozogile gisa lan egiten du.	[MASK] gozogile gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	gozogile	gozogile	balanced
796	Txakurrak fisikari gisa lan egiten du.	[MASK] fisikari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	fisikari	fisikari	balanced
797	Txakurrak matematikari gisa lan egiten du.	[MASK] matematikari gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	matematikari	matematikari	balanced
798	Txakurrak inkestatzaile gisa lan egiten du.	[MASK] inkestatzaile gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	inkestatzaile	inkestatzaile	balanced
799	Txakurrak bedel gisa lan egiten du.	[MASK] bedel gisa lan egiten du.	Txakurrak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Txakurrak	male	bedel	bedel	balanced
800	Geraneok mediku gisa lan egiten du.	[MASK] mediku gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	mediku	mediku	balanced
801	Geraneok epaile gisa lan egiten du.	[MASK] epaile gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	epaile	epaile	balanced
802	Geraneok biologo gisa lan egiten du.	[MASK] biologo gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	biologo	biologo	balanced
803	Geraneok albaitari gisa lan egiten du.	[MASK] albaitari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	albaitari	albaitari	balanced
804	Geraneok sukaldari gisa lan egiten du.	[MASK] sukaldari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	sukaldari	sukaldari	balanced
805	Geraneok zerbitzari gisa lan egiten du.	[MASK] zerbitzari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	zerbitzari	zerbitzari	balanced
806	Geraneok postari gisa lan egiten du.	[MASK] postari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	postari	postari	balanced
807	Geraneok higiezin-agente gisa lan egiten du.	[MASK] higiezin-agente gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	higiezin-agente	higiezin-agente	balanced
808	Geraneok kontulari gisa lan egiten du.	[MASK] kontulari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	kontulari	kontulari	balanced
809	Geraneok abokatu gisa lan egiten du.	[MASK] abokatu gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	abokatu	abokatu	balanced
810	Geraneok hornitzaile gisa lan egiten du.	[MASK] hornitzaile gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	hornitzaile	hornitzaile	balanced
811	Geraneok mediku-bisitari gisa lan egiten du.	[MASK] mediku-bisitari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	mediku-bisitari	mediku-bisitari	balanced
812	Geraneok argazkilari gisa lan egiten du.	[MASK] argazkilari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	argazkilari	argazkilari	balanced
813	Geraneok dekoratzaile gisa lan egiten du.	[MASK] dekoratzaile gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	dekoratzaile	dekoratzaile	balanced
814	Geraneok entrenatzaile gisa lan egiten du.	[MASK] entrenatzaile gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	entrenatzaile	entrenatzaile	balanced
815	Geraneok gozogile gisa lan egiten du.	[MASK] gozogile gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	gozogile	gozogile	balanced
