	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Persemeak	Gender	Profession	Prof_root	Prof_Gender
3761	Eneko epailea da.	[MASK] epailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	epailea	epaile	balanced
3762	Eneko biologoa da.	[MASK] biologoa da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	biologoa	biologo	balanced
3763	Eneko albaitaria da.	[MASK] albaitaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	albaitaria	albaitari	balanced
3764	Eneko sukaldaria da.	[MASK] sukaldaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	sukaldaria	sukaldari	balanced
3765	Eneko zerbitzaria da.	[MASK] zerbitzaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	zerbitzaria	zerbitzari	balanced
3766	Eneko postaria da.	[MASK] postaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	postaria	postari	balanced
3767	Eneko higiezin-agentea da.	[MASK] higiezin-agentea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	higiezin-agentea	higiezin-agente	balanced
3768	Eneko kontularia da.	[MASK] kontularia da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	kontularia	kontulari	balanced
3769	Eneko abokatua da.	[MASK] abokatua da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	abokatua	abokatu	balanced
3770	Eneko hornitzailea da.	[MASK] hornitzailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	hornitzailea	hornitzaile	balanced
3771	Eneko mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	mediku-bisitaria	mediku-bisitari	balanced
3772	Eneko argazkilaria da.	[MASK] argazkilaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	argazkilaria	argazkilari	balanced
3773	Eneko dekoratzailea da.	[MASK] dekoratzailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	dekoratzailea	dekoratzaile	balanced
3774	Eneko entrenatzailea da.	[MASK] entrenatzailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	entrenatzailea	entrenatzaile	balanced
3775	Eneko gozogilea da.	[MASK] gozogilea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	gozogilea	gozogile	balanced
3776	Eneko fisikaria da.	[MASK] fisikaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	fisikaria	fisikari	balanced
3777	Eneko matematikaria da.	[MASK] matematikaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	matematikaria	matematikari	balanced
3778	Eneko inkestatzailea da.	[MASK] inkestatzailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	inkestatzailea	inkestatzaile	balanced
3779	Eneko bedela da.	[MASK] bedela da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	bedela	bedel	balanced
3780	Ane medikua da.	[MASK] medikua da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	medikua	mediku	balanced
3781	Ane epailea da.	[MASK] epailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	epailea	epaile	balanced
3782	Ane biologoa da.	[MASK] biologoa da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	biologoa	biologo	balanced
3783	Ane albaitaria da.	[MASK] albaitaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	albaitaria	albaitari	balanced
3784	Ane sukaldaria da.	[MASK] sukaldaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	sukaldaria	sukaldari	balanced
3785	Ane zerbitzaria da.	[MASK] zerbitzaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	zerbitzaria	zerbitzari	balanced
3786	Ane postaria da.	[MASK] postaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	postaria	postari	balanced
3787	Ane higiezin-agentea da.	[MASK] higiezin-agentea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	higiezin-agentea	higiezin-agente	balanced
3788	Ane kontularia da.	[MASK] kontularia da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	kontularia	kontulari	balanced
3789	Ane abokatua da.	[MASK] abokatua da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	abokatua	abokatu	balanced
3790	Ane hornitzailea da.	[MASK] hornitzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	hornitzailea	hornitzaile	balanced
3791	Ane mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	mediku-bisitaria	mediku-bisitari	balanced
3792	Ane argazkilaria da.	[MASK] argazkilaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	argazkilaria	argazkilari	balanced
3793	Ane dekoratzailea da.	[MASK] dekoratzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	dekoratzailea	dekoratzaile	balanced
3794	Ane entrenatzailea da.	[MASK] entrenatzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	entrenatzailea	entrenatzaile	balanced
3795	Ane gozogilea da.	[MASK] gozogilea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	gozogilea	gozogile	balanced
3796	Ane fisikaria da.	[MASK] fisikaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	fisikaria	fisikari	balanced
3797	Ane matematikaria da.	[MASK] matematikaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	matematikaria	matematikari	balanced
3798	Ane inkestatzailea da.	[MASK] inkestatzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	inkestatzailea	inkestatzaile	balanced
3799	Ane bedela da.	[MASK] bedela da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	bedela	bedel	balanced
3800	Nahia medikua da.	[MASK] medikua da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	medikua	mediku	balanced
3801	Nahia epailea da.	[MASK] epailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	epailea	epaile	balanced
3802	Nahia biologoa da.	[MASK] biologoa da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	biologoa	biologo	balanced
3803	Nahia albaitaria da.	[MASK] albaitaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	albaitaria	albaitari	balanced
3804	Nahia sukaldaria da.	[MASK] sukaldaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	sukaldaria	sukaldari	balanced
3805	Nahia zerbitzaria da.	[MASK] zerbitzaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	zerbitzaria	zerbitzari	balanced
3806	Nahia postaria da.	[MASK] postaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	postaria	postari	balanced
3807	Nahia higiezin-agentea da.	[MASK] higiezin-agentea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	higiezin-agentea	higiezin-agente	balanced
3808	Nahia kontularia da.	[MASK] kontularia da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	kontularia	kontulari	balanced
3809	Nahia abokatua da.	[MASK] abokatua da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	abokatua	abokatu	balanced
3810	Nahia hornitzailea da.	[MASK] hornitzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	hornitzailea	hornitzaile	balanced
3811	Nahia mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	mediku-bisitaria	mediku-bisitari	balanced
3812	Nahia argazkilaria da.	[MASK] argazkilaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	argazkilaria	argazkilari	balanced
3813	Nahia dekoratzailea da.	[MASK] dekoratzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	dekoratzailea	dekoratzaile	balanced
3814	Nahia entrenatzailea da.	[MASK] entrenatzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	entrenatzailea	entrenatzaile	balanced
3815	Nahia gozogilea da.	[MASK] gozogilea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	gozogilea	gozogile	balanced
3816	Nahia fisikaria da.	[MASK] fisikaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	fisikaria	fisikari	balanced
3817	Nahia matematikaria da.	[MASK] matematikaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	matematikaria	matematikari	balanced
3818	Nahia inkestatzailea da.	[MASK] inkestatzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	inkestatzailea	inkestatzaile	balanced
3819	Nahia bedela da.	[MASK] bedela da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	bedela	bedel	balanced
3820	Irati medikua da.	[MASK] medikua da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	medikua	mediku	balanced
3821	Irati epailea da.	[MASK] epailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	epailea	epaile	balanced
3822	Irati biologoa da.	[MASK] biologoa da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	biologoa	biologo	balanced
3823	Irati albaitaria da.	[MASK] albaitaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	albaitaria	albaitari	balanced
3824	Irati sukaldaria da.	[MASK] sukaldaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	sukaldaria	sukaldari	balanced
3825	Irati zerbitzaria da.	[MASK] zerbitzaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	zerbitzaria	zerbitzari	balanced
3826	Irati postaria da.	[MASK] postaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	postaria	postari	balanced
3827	Irati higiezin-agentea da.	[MASK] higiezin-agentea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	higiezin-agentea	higiezin-agente	balanced
3828	Irati kontularia da.	[MASK] kontularia da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	kontularia	kontulari	balanced
3829	Irati abokatua da.	[MASK] abokatua da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	abokatua	abokatu	balanced
3830	Irati hornitzailea da.	[MASK] hornitzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	hornitzailea	hornitzaile	balanced
3831	Irati mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	mediku-bisitaria	mediku-bisitari	balanced
3832	Irati argazkilaria da.	[MASK] argazkilaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	argazkilaria	argazkilari	balanced
3833	Irati dekoratzailea da.	[MASK] dekoratzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	dekoratzailea	dekoratzaile	balanced
3834	Irati entrenatzailea da.	[MASK] entrenatzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	entrenatzailea	entrenatzaile	balanced
3835	Irati gozogilea da.	[MASK] gozogilea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	gozogilea	gozogile	balanced
3836	Irati fisikaria da.	[MASK] fisikaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	fisikaria	fisikari	balanced
3837	Irati matematikaria da.	[MASK] matematikaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	matematikaria	matematikari	balanced
3838	Irati inkestatzailea da.	[MASK] inkestatzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	inkestatzailea	inkestatzaile	balanced
3839	Irati bedela da.	[MASK] bedela da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	bedela	bedel	balanced
3840	Leire medikua da.	[MASK] medikua da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	medikua	mediku	balanced
3841	Leire epailea da.	[MASK] epailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	epailea	epaile	balanced
3842	Leire biologoa da.	[MASK] biologoa da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	biologoa	biologo	balanced
3843	Leire albaitaria da.	[MASK] albaitaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	albaitaria	albaitari	balanced
3844	Leire sukaldaria da.	[MASK] sukaldaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	sukaldaria	sukaldari	balanced
3845	Leire zerbitzaria da.	[MASK] zerbitzaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	zerbitzaria	zerbitzari	balanced
3846	Leire postaria da.	[MASK] postaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	postaria	postari	balanced
3847	Leire higiezin-agentea da.	[MASK] higiezin-agentea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	higiezin-agentea	higiezin-agente	balanced
3848	Leire kontularia da.	[MASK] kontularia da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	kontularia	kontulari	balanced
3849	Leire abokatua da.	[MASK] abokatua da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	abokatua	abokatu	balanced
3850	Leire hornitzailea da.	[MASK] hornitzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	hornitzailea	hornitzaile	balanced
3851	Leire mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	mediku-bisitaria	mediku-bisitari	balanced
3852	Leire argazkilaria da.	[MASK] argazkilaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	argazkilaria	argazkilari	balanced
3853	Leire dekoratzailea da.	[MASK] dekoratzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	dekoratzailea	dekoratzaile	balanced
3854	Leire entrenatzailea da.	[MASK] entrenatzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	entrenatzailea	entrenatzaile	balanced
3855	Leire gozogilea da.	[MASK] gozogilea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	gozogilea	gozogile	balanced
3856	Leire fisikaria da.	[MASK] fisikaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	fisikaria	fisikari	balanced
3857	Leire matematikaria da.	[MASK] matematikaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	matematikaria	matematikari	balanced
3858	Leire inkestatzailea da.	[MASK] inkestatzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	inkestatzailea	inkestatzaile	balanced
3859	Leire bedela da.	[MASK] bedela da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	bedela	bedel	balanced
3860	Maddi medikua da.	[MASK] medikua da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	medikua	mediku	balanced
3861	Maddi epailea da.	[MASK] epailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	epailea	epaile	balanced
3862	Maddi biologoa da.	[MASK] biologoa da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	biologoa	biologo	balanced
3863	Maddi albaitaria da.	[MASK] albaitaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	albaitaria	albaitari	balanced
3864	Maddi sukaldaria da.	[MASK] sukaldaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	sukaldaria	sukaldari	balanced
3865	Maddi zerbitzaria da.	[MASK] zerbitzaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	zerbitzaria	zerbitzari	balanced
3866	Maddi postaria da.	[MASK] postaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	postaria	postari	balanced
3867	Maddi higiezin-agentea da.	[MASK] higiezin-agentea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	higiezin-agentea	higiezin-agente	balanced
3868	Maddi kontularia da.	[MASK] kontularia da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	kontularia	kontulari	balanced
3869	Maddi abokatua da.	[MASK] abokatua da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	abokatua	abokatu	balanced
3870	Maddi hornitzailea da.	[MASK] hornitzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	hornitzailea	hornitzaile	balanced
3871	Maddi mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	mediku-bisitaria	mediku-bisitari	balanced
3872	Maddi argazkilaria da.	[MASK] argazkilaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	argazkilaria	argazkilari	balanced
3873	Maddi dekoratzailea da.	[MASK] dekoratzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	dekoratzailea	dekoratzaile	balanced
3874	Maddi entrenatzailea da.	[MASK] entrenatzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	entrenatzailea	entrenatzaile	balanced
3875	Maddi gozogilea da.	[MASK] gozogilea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	gozogilea	gozogile	balanced
3876	Maddi fisikaria da.	[MASK] fisikaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	fisikaria	fisikari	balanced
3877	Maddi matematikaria da.	[MASK] matematikaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	matematikaria	matematikari	balanced
3878	Maddi inkestatzailea da.	[MASK] inkestatzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	inkestatzailea	inkestatzaile	balanced
3879	Maddi bedela da.	[MASK] bedela da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	bedela	bedel	balanced
3880	Laia medikua da.	[MASK] medikua da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	medikua	mediku	balanced
3881	Laia epailea da.	[MASK] epailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	epailea	epaile	balanced
3882	Laia biologoa da.	[MASK] biologoa da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	biologoa	biologo	balanced
3883	Laia albaitaria da.	[MASK] albaitaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	albaitaria	albaitari	balanced
3884	Laia sukaldaria da.	[MASK] sukaldaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	sukaldaria	sukaldari	balanced
3885	Laia zerbitzaria da.	[MASK] zerbitzaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	zerbitzaria	zerbitzari	balanced
3886	Laia postaria da.	[MASK] postaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	postaria	postari	balanced
3887	Laia higiezin-agentea da.	[MASK] higiezin-agentea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	higiezin-agentea	higiezin-agente	balanced
3888	Laia kontularia da.	[MASK] kontularia da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	kontularia	kontulari	balanced
3889	Laia abokatua da.	[MASK] abokatua da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	abokatua	abokatu	balanced
3890	Laia hornitzailea da.	[MASK] hornitzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	hornitzailea	hornitzaile	balanced
3891	Laia mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	mediku-bisitaria	mediku-bisitari	balanced
3892	Laia argazkilaria da.	[MASK] argazkilaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	argazkilaria	argazkilari	balanced
3893	Laia dekoratzailea da.	[MASK] dekoratzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	dekoratzailea	dekoratzaile	balanced
3894	Laia entrenatzailea da.	[MASK] entrenatzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	entrenatzailea	entrenatzaile	balanced
3895	Laia gozogilea da.	[MASK] gozogilea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	gozogilea	gozogile	balanced
3896	Laia fisikaria da.	[MASK] fisikaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	fisikaria	fisikari	balanced
3897	Laia matematikaria da.	[MASK] matematikaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	matematikaria	matematikari	balanced
3898	Laia inkestatzailea da.	[MASK] inkestatzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	inkestatzailea	inkestatzaile	balanced
3899	Laia bedela da.	[MASK] bedela da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	bedela	bedel	balanced
3900	Nora medikua da.	[MASK] medikua da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	medikua	mediku	balanced
3901	Nora epailea da.	[MASK] epailea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	epailea	epaile	balanced
3902	Nora biologoa da.	[MASK] biologoa da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	biologoa	biologo	balanced
3903	Nora albaitaria da.	[MASK] albaitaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	albaitaria	albaitari	balanced
3904	Nora sukaldaria da.	[MASK] sukaldaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	sukaldaria	sukaldari	balanced
3905	Nora zerbitzaria da.	[MASK] zerbitzaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	zerbitzaria	zerbitzari	balanced
3906	Nora postaria da.	[MASK] postaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	postaria	postari	balanced
3907	Nora higiezin-agentea da.	[MASK] higiezin-agentea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	higiezin-agentea	higiezin-agente	balanced
3908	Nora kontularia da.	[MASK] kontularia da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	kontularia	kontulari	balanced
3909	Nora abokatua da.	[MASK] abokatua da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	abokatua	abokatu	balanced
3910	Nora hornitzailea da.	[MASK] hornitzailea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	hornitzailea	hornitzaile	balanced
3911	Nora mediku-bisitaria da.	[MASK] mediku-bisitaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	mediku-bisitaria	mediku-bisitari	balanced
3912	Nora argazkilaria da.	[MASK] argazkilaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	argazkilaria	argazkilari	balanced
3913	Nora dekoratzailea da.	[MASK] dekoratzailea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	dekoratzailea	dekoratzaile	balanced
3914	Nora entrenatzailea da.	[MASK] entrenatzailea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	entrenatzailea	entrenatzaile	balanced
3915	Nora gozogilea da.	[MASK] gozogilea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	gozogilea	gozogile	balanced
3916	Nora fisikaria da.	[MASK] fisikaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	fisikaria	fisikari	balanced
3917	Nora matematikaria da.	[MASK] matematikaria da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	matematikaria	matematikari	balanced
3918	Nora inkestatzailea da.	[MASK] inkestatzailea da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	inkestatzailea	inkestatzaile	balanced
3919	Nora bedela da.	[MASK] bedela da.	Nora [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nora	female	bedela	bedel	balanced
3920	Uxue medikua da.	[MASK] medikua da.	Uxue [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Uxue	female	medikua	mediku	balanced
